"date","hydrYear","slfCode","aspect","region","elevation","lon","lat","HS","AvD","sumAvalanches","maxAvalancheSize","medianAvalancheSize","p_decisive","z_decisive","gt_decisive","p_deepestUnstable","z_deepestUnstable","gt_deepestUnstable","z_pp","z_hn24","z_hn72","sn38","z_sn38"
"2020-04-18",2020,"DAV2","E","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,130.85,0,NA,NA,NA,0.300708333333333,1.53999999999999,"other",NA,1.53999999999999,"",0,0,0,2.6,124.32
"2020-04-18",2020,"DAV2","N","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,80.13,0,NA,NA,NA,0.270178571428571,35.89,"other",NA,35.89,"",0,0,0,1.93,77.34
"2020-04-18",2020,"DAV3","E","Davos-Zuoz",2455,9.77399051394934,46.788833109079,171.89,0,NA,NA,NA,0.254845238095238,125.45,"other",NA,125.45,"",0,0,0,2.71,112.95
"2020-04-18",2020,"DAV3","N","Davos-Zuoz",2455,9.77399051394934,46.788833109079,123.34,0,NA,NA,NA,0.340166666666667,67.14,"pg",NA,67.14,"",0,0,0,1.36,112.4
"2020-04-18",2020,"DAV3","S","Davos-Zuoz",2455,9.77399051394934,46.788833109079,43.06,0,NA,NA,NA,0.195833333333333,2.05,"other",NA,2.05,"",0,0,0,5.57,39.32
"2020-04-18",2020,"DAV4","E","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,82.62,0,NA,NA,NA,0.249041666666667,0.620000000000005,"other",NA,0.620000000000005,"",0,0,0,6,79.72
"2020-04-18",2020,"DAV4","N","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,176.89,0,NA,NA,NA,0.319375,60.26,"other",NA,60.26,"",0,0,0,0.96,154.14
"2020-04-18",2020,"DAV4","W","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,75.36,0,NA,NA,NA,0.250708333333333,1.76000000000001,"other",NA,1.76000000000001,"",0,0,0,6,72.92
"2020-04-18",2020,"ELA2","E","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,218.73,0,NA,NA,NA,0.331041666666667,103.65,"other",NA,103.65,"",0,0,0,0.81,211.6
"2020-04-18",2020,"ELA2","N","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,156.68,0,NA,NA,NA,0.296875,0.409999999999997,"other",NA,0.409999999999997,"",0,0,0,1.12,153.16
"2020-04-18",2020,"ELA2","S","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,48.32,0,NA,NA,NA,0.264583333333333,1.77,"other",NA,1.77,"",0,0,0,6,47.22
"2020-04-18",2020,"FLU2","E","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,48.62,0,NA,NA,NA,0.370208333333333,2.14,"other",NA,2.14,"",0,0,0,4.99,47.9
"2020-04-18",2020,"FLU2","N","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,90.94,0,NA,NA,NA,0.356875,1.25999999999999,"other",NA,1.25999999999999,"",0,0,0,1.23,89.4
"2020-04-18",2020,"FNH2","E","elsewhere",2252,6.96410423112248,46.1007599043094,414.48,0,NA,NA,NA,0.250291666666667,2.19,"other",NA,2.19,"",0,0,0,1.72,414.09
"2020-04-18",2020,"FNH2","S","elsewhere",2252,6.96410423112248,46.1007599043094,149.04,0,NA,NA,NA,0.250291666666667,0.409999999999997,"other",NA,0.409999999999997,"",0,0,0,3,99.83
"2020-04-18",2020,"FNH2","W","elsewhere",2252,6.96410423112248,46.1007599043094,175.23,0,NA,NA,NA,0.239666666666667,0.810000000000002,"other",NA,0.810000000000002,"",0,0,0,2.8,108.01
"2020-04-18",2020,"GOR2","E","elsewhere",2953,7.78359911385216,45.9871921623904,317.27,0,NA,NA,NA,0.419375,302.66,"pg",NA,302.66,"",0,0,0,0.43,311.95
"2020-04-18",2020,"KLO2","E","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,121.87,0,NA,NA,NA,0.304708333333333,2.28,"other",NA,2.28,"",0,0,0,2.75,119.88
"2020-04-18",2020,"KLO2","N","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,138.23,0,NA,NA,NA,0.275178571428571,123.31,"other",NA,123.31,"",0,0,0,2.62,134.65
"2020-04-18",2020,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,228.49,0,NA,NA,NA,0.265678571428571,227.78,"other",NA,227.78,"",0,0,0,1.98,227.78
"2020-04-18",2020,"KLO3","N","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,196.33,0,NA,NA,NA,0.336666666666667,111.07,"other",NA,111.07,"",0,0,0,0.75,185.59
"2020-04-18",2020,"LAG2","N","elsewhere",2730,9.74458031776757,46.4513578780098,190.26,0,NA,NA,NA,0.339791666666667,0.649999999999977,"other",NA,0.649999999999977,"",0,0,0,1.09,179.86
"2020-04-18",2020,"LAG2","W","elsewhere",2730,9.74458031776757,46.4513578780098,132.28,0,NA,NA,NA,0.376875,45.21,"pg",NA,45.21,"",0,0,0,1.38,125.08
"2020-04-18",2020,"LAG3","W","elsewhere",2300,9.69777285373163,46.4245273383925,39.62,0,NA,NA,NA,0.244041666666667,1.01,"other",NA,1.01,"",0,0,0,6,37.37
"2020-04-18",2020,"OBW2","E","elsewhere",2432,8.31595593868373,46.5452218766451,130.34,0,NA,NA,NA,0.237791666666667,0.689999999999998,"other",NA,0.689999999999998,"",0,0,0,3.67,76.1
"2020-04-18",2020,"PAR2","E","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,113.76,0,NA,NA,NA,0.255708333333333,2.47,"other",NA,2.47,"",0,0,0,2.87,111.14
"2020-04-18",2020,"PAR2","N","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,73.7,0,NA,NA,NA,0.246541666666667,1.17,"other",NA,1.17,"",0,0,0,3.94,72.71
"2020-04-18",2020,"PAR2","S","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,34.31,0,NA,NA,NA,0.256541666666667,1.58000000000001,"other",NA,1.58000000000001,"",0,0,0,6,32.33
"2020-04-18",2020,"PMA2","N","elsewhere",2429,9.53738768920731,46.5800763351247,157.33,0,NA,NA,NA,0.318541666666667,1.04000000000002,"other",NA,1.04000000000002,"",0,0,0,2.39,154.4
"2020-04-18",2020,"PMA2","W","elsewhere",2429,9.53738768920731,46.5800763351247,70.08,0,NA,NA,NA,0.298958333333333,1.78,"other",NA,1.78,"",0,0,0,3.95,69.27
"2020-04-18",2020,"ROT3","E","elsewhere",2495,9.60438596843145,46.7331165395744,143.24,0,NA,NA,NA,0.327708333333333,0.969999999999999,"other",NA,0.969999999999999,"",0,0,0,4.28,140.07
"2020-04-18",2020,"TRU2","S","elsewhere",2459,7.58557232606275,46.3709519169687,109.52,0,NA,NA,NA,0.252791666666667,1.94,"other",NA,1.94,"",0,0,0,2.95,101.39
"2020-04-18",2020,"VDS2","E","elsewhere",2385,7.36750511962445,46.3215111310242,176.99,0,NA,NA,NA,0.278541666666667,3.69,"other",NA,3.69,"",0,0,0,3.78,174.11
"2020-04-18",2020,"VDS2","S","elsewhere",2385,7.36750511962445,46.3215111310242,35.64,0,NA,NA,NA,0.251541666666667,1.85,"other",NA,1.85,"",0,0,0,6,33.98
"2020-04-18",2020,"WFJ2","E","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,115.16,0,NA,NA,NA,0.254041666666667,1.73999999999999,"other",NA,1.73999999999999,"",0,0,0,3.27,89.8
"2020-04-18",2020,"WFJ2","N","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,111.28,0,NA,NA,NA,0.254041666666667,1.89,"other",NA,1.89,"",0,0,0,1.72,110.07
"2020-04-18",2020,"WFJ2","W","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,45.14,0,NA,NA,NA,0.264791666666667,1.21,"other",NA,1.21,"",0,0,0,6,42.75
"2020-04-18",2020,"ZNZ2","E","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,155.7,0,NA,NA,NA,0.335208333333333,2.29999999999998,"other",NA,2.29999999999998,"",0,0,0,3.66,153.35
"2020-04-18",2020,"ZNZ2","N","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,184.02,0,NA,NA,NA,0.287291666666667,1.32000000000002,"other",NA,1.32000000000002,"",0,0,0,0.96,179.51
"2020-04-18",2020,"ZNZ2","S","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,72.8,0,NA,NA,NA,0.287708333333333,0.849999999999994,"other",NA,0.849999999999994,"",0,0,0,3.75,69.86
"2020-04-19",2020,"ALB2","E","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,93.77,0,NA,NA,NA,0.264458333333333,1.28999999999999,"other",NA,1.28999999999999,"",0,0,0,5.66,92.28
"2020-04-19",2020,"ALB2","N","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,104.08,0,NA,NA,NA,0.249041666666667,0.409999999999997,"other",NA,0.409999999999997,"",0,0,0,4.88,102.98
"2020-04-19",2020,"ATT2","E","elsewhere",2550,7.26991849106118,46.105287470923,203.06,0,NA,NA,NA,0.29675,119.34,"other",NA,119.34,"",0,0,0,2.36,150.68
"2020-04-19",2020,"BEV2","E","Davos-Zuoz",2512,9.83709063278609,46.5395643240313,96.01,0,NA,NA,NA,0.289791666666667,1.12,"other",NA,1.12,"",0,0,0,5.67,92.69
"2020-04-19",2020,"BOR2","S","elsewhere",2517,8.10930225320016,46.2905311776728,229.03,0,NA,NA,NA,0.254041666666667,2.80000000000001,"other",NA,2.80000000000001,"",0,0,0,2.06,223.92
"2020-04-19",2020,"CON2","E","elsewhere",2229,7.27420875750933,46.2897395710704,151.95,0,NA,NA,NA,0.259041666666667,2.19999999999999,"other",NA,2.19999999999999,"",0,0,0,2.42,148.01
"2020-04-19",2020,"DAV2","E","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,125.01,0,NA,NA,NA,0.255261904761905,98.69,"other",NA,98.69,"",0,0,0,2.7,118.51
"2020-04-19",2020,"DAV2","N","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,75.79,0,NA,NA,NA,0.240291666666667,0.900000000000006,"other",NA,0.900000000000006,"",0,0,0,6,73.03
"2020-04-19",2020,"DAV3","E","Davos-Zuoz",2455,9.77399051394934,46.788833109079,167.98,0,NA,NA,NA,0.325208333333333,1.42999999999998,"other",NA,1.42999999999998,"",0,0,0,2.8,109.21
"2020-04-19",2020,"DAV3","N","Davos-Zuoz",2455,9.77399051394934,46.788833109079,119.47,0,NA,NA,NA,0.354166666666667,63.31,"pg",NA,63.31,"",0,0,0,1.36,108.53
"2020-04-19",2020,"DAV3","S","Davos-Zuoz",2455,9.77399051394934,46.788833109079,37.37,0,NA,NA,NA,0.300208333333333,1.96,"other",NA,1.96,"",0,0,0,6,35.27
"2020-04-19",2020,"DAV4","E","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,76.44,0,NA,NA,NA,0.239041666666667,0.340000000000003,"other",NA,0.340000000000003,"",0,0,0,6,73.54
"2020-04-19",2020,"DAV4","N","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,172.25,0,NA,NA,NA,0.249553571428571,56.35,"other",NA,56.35,"",0,0,0,0.96,149.52
"2020-04-19",2020,"DAV4","W","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,70.17,0,NA,NA,NA,0.249041666666667,0.760000000000005,"other",NA,0.760000000000005,"",0,0,0,6,67.74
"2020-04-19",2020,"ELA2","E","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,214.96,0,NA,NA,NA,0.293541666666667,100.64,"other",NA,100.64,"",0,0,0,2.96,98.79
"2020-04-19",2020,"ELA2","N","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,152.46,0,NA,NA,NA,0.283208333333333,50.47,"other",NA,50.47,"",0,0,0,1.12,148.94
"2020-04-19",2020,"ELA2","S","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,43.36,0,NA,NA,NA,0.291041666666667,1.58,"other",NA,1.58,"",0,0,0,6,42.26
"2020-04-19",2020,"FLU2","E","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,44.17,0,NA,NA,NA,0.239041666666667,0.700000000000003,"other",NA,0.700000000000003,"",0,0,0,5.54,43.45
"2020-04-19",2020,"FLU2","N","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,86.59,0,NA,NA,NA,0.271416666666667,85.09,"other",NA,85.09,"",0,0,0,3.51,85.09
"2020-04-19",2020,"FNH2","E","elsewhere",2252,6.96410423112248,46.1007599043094,408.7,0,NA,NA,NA,0.249041666666667,3.34999999999997,"other",NA,3.34999999999997,"",0,0,0,1.73,408.31
"2020-04-19",2020,"FNH2","S","elsewhere",2252,6.96410423112248,46.1007599043094,142.36,0,NA,NA,NA,0.244041666666667,2.24000000000001,"other",NA,2.24000000000001,"",0,0,0,3.12,93.19
"2020-04-19",2020,"FNH2","W","elsewhere",2252,6.96410423112248,46.1007599043094,171.03,0,NA,NA,NA,0.244666666666667,1.24000000000001,"other",NA,1.24000000000001,"",0,0,0,2.89,103.93
"2020-04-19",2020,"GOR2","E","elsewhere",2953,7.78359911385216,45.9871921623904,312.33,0,NA,NA,NA,0.288541666666667,297.99,"other",NA,297.99,"",0,0,0,2.36,307.09
"2020-04-19",2020,"KLO2","E","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,115.83,0,NA,NA,NA,0.337708333333333,3.97,"other",NA,3.97,"",0,0,0,2.84,113.85
"2020-04-19",2020,"KLO2","N","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,132.11,0,NA,NA,NA,0.247791666666667,3.81,"other",NA,3.81,"",0,0,0,2.71,128.55
"2020-04-19",2020,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,221.25,0,NA,NA,NA,0.264428571428571,220.54,"other",NA,220.54,"",0,0,0,2.01,220.54
"2020-04-19",2020,"KLO3","N","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,190.66,0,NA,NA,NA,0.338541666666667,106.34,"other",NA,106.34,"",0,0,0,2.29,162.03
"2020-04-19",2020,"LAG2","N","elsewhere",2730,9.74458031776757,46.4513578780098,185.24,0,NA,NA,NA,0.345208333333333,3.93000000000001,"other",NA,3.93000000000001,"",0,0,0,1.09,174.85
"2020-04-19",2020,"LAG2","W","elsewhere",2730,9.74458031776757,46.4513578780098,122.39,0,NA,NA,NA,0.301041666666667,0.959999999999994,"other",NA,0.959999999999994,"",0,0,0,1.39,115.2
"2020-04-19",2020,"LAG3","W","elsewhere",2300,9.69777285373163,46.4245273383925,34.89,0,NA,NA,NA,0.245625,0.549999999999997,"other",NA,0.549999999999997,"",0,0,0,6,32.64
"2020-04-19",2020,"OBW2","E","elsewhere",2432,8.31595593868373,46.5452218766451,123.49,0,NA,NA,NA,0.333958333333333,0.989999999999995,"other",NA,0.989999999999995,"",0,0,0,3.92,69.3
"2020-04-19",2020,"PAR2","E","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,106.34,0,NA,NA,NA,0.254041666666667,3.05,"other",NA,3.05,"",0,0,0,3,103.72
"2020-04-19",2020,"PAR2","N","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,68.28,0,NA,NA,NA,0.256541666666667,2.34999999999999,"other",NA,2.34999999999999,"",0,0,0,4.2,67.3
"2020-04-19",2020,"PMA2","N","elsewhere",2429,9.53738768920731,46.5800763351247,151.18,0,NA,NA,NA,0.250625,0.310000000000002,"other",NA,0.310000000000002,"",0,0,0,2.45,148.26
"2020-04-19",2020,"PMA2","W","elsewhere",2429,9.53738768920731,46.5800763351247,64.91,0,NA,NA,NA,0.290208333333333,3.44,"other",NA,3.44,"",0,0,0,4.24,64.1
"2020-04-19",2020,"ROT3","E","elsewhere",2495,9.60438596843145,46.7331165395744,138.54,0,NA,NA,NA,0.244041666666667,0.939999999999998,"other",NA,0.939999999999998,"",0,0,0,4.43,135.38
"2020-04-19",2020,"TRU2","S","elsewhere",2459,7.58557232606275,46.3709519169687,103.22,0,NA,NA,NA,0.251541666666667,0.939999999999998,"other",NA,0.939999999999998,"",0,0,0,3.07,98.64
"2020-04-19",2020,"VDS2","E","elsewhere",2385,7.36750511962445,46.3215111310242,172.69,0,NA,NA,NA,0.283208333333333,2.87,"other",NA,2.87,"",0,0,0,3.85,169.81
"2020-04-19",2020,"WFJ2","E","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,114.88,0,NA,NA,NA,0.305083333333333,2.03999999999999,"other",NA,2.03999999999999,"",0,8.796,8.796,3.33,89.55
"2020-04-19",2020,"WFJ2","N","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,116.34,0,NA,NA,NA,0.528434523809524,9.16,"other",NA,9.16,"",0,8.796,8.796,1.72,115.13
"2020-04-19",2020,"WFJ2","W","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,46.06,0,NA,NA,NA,0.535833333333333,9.28,"other",NA,9.28,"",0,8.796,8.796,6,43.67
"2020-04-19",2020,"ZNZ2","E","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,149.99,0,NA,NA,NA,0.308,66.05,"other",NA,66.05,"",0,0,0,3.81,147.66
"2020-04-19",2020,"ZNZ2","N","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,178.95,0,NA,NA,NA,0.282291666666667,0.609999999999985,"other",NA,0.609999999999985,"",0,0,0,0.96,174.45
"2020-04-19",2020,"ZNZ2","S","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,65.09,0,NA,NA,NA,0.245291666666667,0.77000000000001,"other",NA,0.77000000000001,"",0,0,0,4.16,62.16
"2020-04-20",2020,"ALB2","E","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,90.59,0,NA,NA,NA,0.246541666666667,1.26000000000001,"other",NA,1.26000000000001,"",0,0,0,5.84,89.1
"2020-04-20",2020,"ALB2","N","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,100.13,0,NA,NA,NA,0.240291666666667,1.97,"other",NA,1.97,"",0,0,0,5.06,99.04
"2020-04-20",2020,"ATT2","E","elsewhere",2550,7.26991849106118,46.105287470923,199.87,0,NA,NA,NA,0.265678571428571,184.38,"other",NA,184.38,"",0,0,0,2.4,147.64
"2020-04-20",2020,"BEV2","E","Davos-Zuoz",2512,9.83709063278609,46.5395643240313,93.31,0,NA,NA,NA,0.142416666666667,30.83,"other",NA,30.83,"",0,0,0,5.82,90
"2020-04-20",2020,"BOR2","S","elsewhere",2517,8.10930225320016,46.2905311776728,225.48,0,NA,NA,NA,0.257791666666667,0.560000000000002,"other",NA,0.560000000000002,"",0,0,0,2.07,220.37
"2020-04-20",2020,"CON2","E","elsewhere",2229,7.27420875750933,46.2897395710704,145.51,0,NA,NA,NA,0.287958333333333,3.53,"other",NA,3.53,"",0,0,0,2.47,141.58
"2020-04-20",2020,"DAV2","E","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,119.93,0,NA,NA,NA,0.243595238095238,93.71,"other",NA,93.71,"",0,0,0,2.79,113.46
"2020-04-20",2020,"DAV2","N","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,71.98,0,NA,NA,NA,0.245291666666667,2.28,"other",NA,2.28,"",0,0,0,6,69.24
"2020-04-20",2020,"DAV3","E","Davos-Zuoz",2455,9.77399051394934,46.788833109079,163.97,0,NA,NA,NA,0.250261904761905,117.78,"other",NA,117.78,"",0,0,0,2.87,105.35
"2020-04-20",2020,"DAV3","N","Davos-Zuoz",2455,9.77399051394934,46.788833109079,115.12,0,NA,NA,NA,0.304375,2.59,"other",NA,2.59,"",0,0,0,1.35,104.18
"2020-04-20",2020,"DAV3","S","Davos-Zuoz",2455,9.77399051394934,46.788833109079,33.1,0,NA,NA,NA,0.309791666666667,1.85,"other",NA,1.85,"",0,0,0,6,31
"2020-04-20",2020,"DAV4","E","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,70.59,0,NA,NA,NA,0.289458333333333,1.47,"other",NA,1.47,"",0,0,0,6,67.69
"2020-04-20",2020,"DAV4","N","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,167.15,0,NA,NA,NA,0.248416666666667,2.68000000000001,"other",NA,2.68000000000001,"",0,0,0,1.18,164.37
"2020-04-20",2020,"DAV4","W","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,66.83,0,NA,NA,NA,0.291458333333333,1.81,"other",NA,1.81,"",0,0,0,6,64.4
"2020-04-20",2020,"ELA2","E","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,212.09,0,NA,NA,NA,0.293541666666667,98.46,"other",NA,98.46,"",0,0,0,3.03,97.36
"2020-04-20",2020,"ELA2","N","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,148.72,0,NA,NA,NA,0.263125,0.689999999999998,"other",NA,0.689999999999998,"",0,0,0,1.12,145.21
"2020-04-20",2020,"ELA2","S","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,39.97,0,NA,NA,NA,0.271041666666667,0.439999999999998,"other",NA,0.439999999999998,"",0,0,0,6,38.87
"2020-04-20",2020,"FLU2","E","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,40.59,0,NA,NA,NA,0.256541666666667,1.67,"other",NA,1.67,"",0,0,0,5.98,39.87
"2020-04-20",2020,"FLU2","N","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,82.54,0,NA,NA,NA,0.256416666666667,76.4,"other",NA,76.4,"",0,0,0,3.65,81.07
"2020-04-20",2020,"FNH2","E","elsewhere",2252,6.96410423112248,46.1007599043094,402.39,0,NA,NA,NA,0.255708333333333,0.319999999999993,"other",NA,0.319999999999993,"",0,0,0,1.74,402
"2020-04-20",2020,"FNH2","S","elsewhere",2252,6.96410423112248,46.1007599043094,137.41,0,NA,NA,NA,0.265291666666667,1.82999999999998,"other",NA,1.82999999999998,"",0,0,0,3.23,88.29
"2020-04-20",2020,"FNH2","W","elsewhere",2252,6.96410423112248,46.1007599043094,168.2,0,NA,NA,NA,0.241541666666667,1.47999999999999,"other",NA,1.47999999999999,"",0,0,0,2.95,101.21
"2020-04-20",2020,"GOR2","E","elsewhere",2953,7.78359911385216,45.9871921623904,307.42,0,NA,NA,NA,0.288541666666667,293.31,"other",NA,293.31,"",0,0,0,2.41,302.26
"2020-04-20",2020,"KLO2","E","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,110.67,0,NA,NA,NA,0.266041666666667,0.519999999999996,"other",NA,0.519999999999996,"",0,0,0,2.92,108.69
"2020-04-20",2020,"KLO2","N","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,126.39,0,NA,NA,NA,0.250291666666667,4.66,"other",NA,4.66,"",0,0,0,2.78,122.86
"2020-04-20",2020,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,215.63,0,NA,NA,NA,0.254041666666667,0.900000000000006,"other",NA,0.900000000000006,"",0,0,0,2.03,214.92
"2020-04-20",2020,"KLO3","N","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,184.94,0,NA,NA,NA,0.276041666666667,101.39,"other",NA,101.39,"",0,0,0,2.35,156.55
"2020-04-20",2020,"LAG2","N","elsewhere",2730,9.74458031776757,46.4513578780098,179.39,0,NA,NA,NA,0.350708333333333,46.05,"other",NA,46.05,"",0,0,0,1.09,169.01
"2020-04-20",2020,"LAG2","W","elsewhere",2730,9.74458031776757,46.4513578780098,115.57,0,NA,NA,NA,0.267678571428571,30.29,"other",NA,30.29,"",0,0,0,5.06,113.36
"2020-04-20",2020,"LAG3","W","elsewhere",2300,9.69777285373163,46.4245273383925,30.78,0,NA,NA,NA,0.267291666666667,0.800000000000001,"other",NA,0.800000000000001,"",0,0,0,6,28.53
"2020-04-20",2020,"OBW2","E","elsewhere",2432,8.31595593868373,46.5452218766451,119.4,0,NA,NA,NA,0.261875,0.859999999999999,"other",NA,0.859999999999999,"",0,0,0,4.07,65.26
"2020-04-20",2020,"PAR2","E","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,100.64,0,NA,NA,NA,0.249041666666667,0.840000000000003,"other",NA,0.840000000000003,"",0,0,0,3.1,98.03
"2020-04-20",2020,"PAR2","N","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,63.01,0,NA,NA,NA,0.277291666666667,2.23,"other",NA,2.23,"",0,0,0,4.46,62.03
"2020-04-20",2020,"PMA2","N","elsewhere",2429,9.53738768920731,46.5800763351247,145.39,0,NA,NA,NA,0.251541666666667,2.69999999999999,"other",NA,2.69999999999999,"",0,0,0,2.5,142.48
"2020-04-20",2020,"PMA2","W","elsewhere",2429,9.53738768920731,46.5800763351247,58.97,0,NA,NA,NA,0.325208333333333,4.21,"other",NA,4.21,"",0,0,0,4.59,58.16
"2020-04-20",2020,"ROT3","E","elsewhere",2495,9.60438596843145,46.7331165395744,135.31,0,NA,NA,NA,0.257791666666667,1.44,"other",NA,1.44,"",0,0,0,4.51,132.15
"2020-04-20",2020,"TRU2","S","elsewhere",2459,7.58557232606275,46.3709519169687,97.63,0,NA,NA,NA,0.249041666666667,0.449999999999989,"other",NA,0.449999999999989,"",0,0,0,3.19,93.05
"2020-04-20",2020,"VDS2","E","elsewhere",2385,7.36750511962445,46.3215111310242,168.57,0,NA,NA,NA,0.249041666666667,1.41999999999999,"other",NA,1.41999999999999,"",0,0,0,3.92,165.69
"2020-04-20",2020,"WFJ2","E","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,114.61,0,NA,NA,NA,0.42885119047619,7.17999999999999,"other",NA,7.17999999999999,"",0,6.375,15.172,3.37,89.31
"2020-04-20",2020,"WFJ2","N","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,114.1,0,NA,NA,NA,0.419541666666667,6.22,"other",NA,6.22,"",0,6.375,15.172,1.74,112.89
"2020-04-20",2020,"WFJ2","W","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,42.48,0,NA,NA,NA,0.429875,6.23999999999999,"other",NA,6.23999999999999,"",0,6.375,15.172,6,40.09
"2020-04-20",2020,"ZNZ2","E","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,148.66,0,NA,NA,NA,0.507684523809524,2.03999999999999,"other",NA,2.03999999999999,"",0,2.094,2.094,3.88,146.34
"2020-04-20",2020,"ZNZ2","N","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,176.59,0,NA,NA,NA,0.533517857142857,2.75999999999999,"other",NA,2.75999999999999,"",0,2.094,2.094,0.96,172.09
"2020-04-20",2020,"ZNZ2","S","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,63.13,0,NA,NA,NA,0.49535119047619,1.90000000000001,"other",NA,1.90000000000001,"",0,2.094,2.094,4.34,60.2
"2020-04-21",2020,"ALB2","E","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,88.98,0,NA,NA,NA,0.254041666666667,1.22,"other",NA,1.22,"",0,0,0,5.97,87.5
"2020-04-21",2020,"ALB2","N","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,98.08,0,NA,NA,NA,0.254791666666667,2.48,"other",NA,2.48,"",0,0,0,5.2,97
"2020-04-21",2020,"ATT2","E","elsewhere",2550,7.26991849106118,46.105287470923,197.03,0,NA,NA,NA,0.257791666666667,0.530000000000001,"other",NA,0.530000000000001,"",0,0,0,2.42,144.94
"2020-04-21",2020,"BEV2","E","Davos-Zuoz",2512,9.83709063278609,46.5395643240313,92.09,0,NA,NA,NA,0.331041666666667,1.17,"other",NA,1.17,"",0,0,0,5.96,88.78
